,price,id,zipcode,condition,median_price,recomendations
9810,250000.0,302000375,98001,4,260000.0,comprar
9811,370000.0,4045700115,98001,4,260000.0,não comprar
9812,571500.0,4420600015,98001,3,260000.0,não comprar
9813,182500.0,9543000945,98001,3,260000.0,comprar
9814,551870.0,3751601785,98001,3,260000.0,não comprar
9815,250600.0,5647900120,98001,3,260000.0,comprar
9816,541500.0,3914000090,98001,4,260000.0,não comprar
9817,303000.0,8159620260,98001,3,260000.0,não comprar
9818,200000.0,4031000260,98001,3,260000.0,comprar
9819,219000.0,7982600030,98001,3,260000.0,comprar
9820,225000.0,2730000070,98001,4,260000.0,comprar
9821,360000.0,6648770240,98001,3,260000.0,não comprar
9822,124500.0,3353402400,98001,4,260000.0,comprar
9823,292500.0,8947250060,98001,3,260000.0,não comprar
9824,270000.0,1311600030,98001,3,260000.0,não comprar
9825,305000.0,3353404510,98001,4,260000.0,não comprar
9826,285000.0,2616700520,98001,3,260000.0,não comprar
9827,239950.0,3750603471,98001,4,260000.0,comprar
9828,226500.0,1311900240,98001,4,260000.0,comprar
9829,370000.0,8001450060,98001,3,260000.0,não comprar
9830,248000.0,8856004327,98001,3,260000.0,comprar
9831,340000.0,5412100240,98001,3,260000.0,não comprar
9832,238000.0,7696610270,98001,4,260000.0,comprar
9833,250000.0,2616700560,98001,3,260000.0,comprar
9834,209000.0,1311800560,98001,4,260000.0,comprar
9835,411000.0,3751602797,98001,4,260000.0,não comprar
9836,229500.0,3751601171,98001,4,260000.0,comprar
9837,310000.0,3422049276,98001,3,260000.0,não comprar
9838,255000.0,3750605247,98001,4,260000.0,comprar
9839,280000.0,1460900030,98001,3,260000.0,não comprar
9840,420000.0,5515600163,98001,3,260000.0,não comprar
9841,256000.0,8001100030,98001,3,260000.0,comprar
9842,246900.0,7905400160,98001,5,260000.0,comprar
9843,199950.0,3750600566,98001,4,260000.0,comprar
9844,233000.0,5530000030,98001,4,260000.0,comprar
9845,299900.0,3329510200,98001,3,260000.0,não comprar
9846,299999.0,4031700030,98001,3,260000.0,não comprar
9847,178500.0,2730000270,98001,4,260000.0,comprar
9848,232000.0,9262800002,98001,3,260000.0,comprar
9849,271920.0,3329530030,98001,3,260000.0,não comprar
9850,257000.0,7696610240,98001,3,260000.0,comprar
9851,210000.0,304100070,98001,3,260000.0,comprar
9852,247000.0,1311000270,98001,5,260000.0,comprar
9853,115000.0,4031000520,98001,4,260000.0,comprar
9854,227000.0,4031000520,98001,4,260000.0,comprar
9855,198000.0,8856004582,98001,3,260000.0,comprar
9856,185900.0,8856001090,98001,4,260000.0,comprar
9857,235000.0,1311400350,98001,4,260000.0,comprar
9858,190848.0,7895500550,98001,3,260000.0,comprar
9859,314950.0,2730500140,98001,4,260000.0,não comprar
9860,185000.0,3750603492,98001,4,260000.0,comprar
9861,174000.0,3353400120,98001,3,260000.0,comprar
9862,184000.0,302000065,98001,3,260000.0,comprar
9863,313100.0,2595650220,98001,3,260000.0,não comprar
9864,166000.0,3751600146,98001,3,260000.0,comprar
9865,165000.0,3751604895,98001,4,260000.0,comprar
9866,132500.0,4014400237,98001,3,260000.0,comprar
9867,290000.0,7968000120,98001,4,260000.0,não comprar
9868,206000.0,7905400040,98001,4,260000.0,comprar
9869,485000.0,7967950040,98001,3,260000.0,não comprar
9870,500000.0,5647900650,98001,3,260000.0,não comprar
9871,429000.0,4013200145,98001,4,260000.0,não comprar
9872,270000.0,3750605674,98001,3,260000.0,não comprar
9873,227000.0,9265400210,98001,3,260000.0,comprar
9874,300000.0,1329500120,98001,3,260000.0,não comprar
9875,201000.0,3599600150,98001,4,260000.0,comprar
9876,372000.0,6699300330,98001,3,260000.0,não comprar
9877,215000.0,5515600087,98001,3,260000.0,comprar
9878,199900.0,2482500040,98001,3,260000.0,comprar
9879,207000.0,1021049057,98001,4,260000.0,comprar
9880,367950.0,7967900150,98001,3,260000.0,não comprar
9881,262500.0,3751606606,98001,5,260000.0,não comprar
9882,289000.0,3874010220,98001,3,260000.0,não comprar
9883,300000.0,8001600150,98001,3,260000.0,não comprar
9884,321500.0,6699300210,98001,3,260000.0,não comprar
9885,245000.0,3329520410,98001,3,260000.0,comprar
9886,199000.0,4013800206,98001,4,260000.0,comprar
9887,175000.0,2460600040,98001,3,260000.0,comprar
9888,139950.0,9543000205,98001,4,260000.0,comprar
9889,234000.0,2154900330,98001,3,260000.0,comprar
9890,234950.0,8159610150,98001,4,260000.0,comprar
9891,171500.0,3353402390,98001,4,260000.0,comprar
9892,234500.0,8001210120,98001,3,260000.0,comprar
9893,246000.0,3422049158,98001,4,260000.0,comprar
9894,220000.0,3329500730,98001,3,260000.0,comprar
9895,229950.0,6143600555,98001,4,260000.0,comprar
9896,290000.0,7436200040,98001,4,260000.0,não comprar
9897,250000.0,3750603685,98001,4,260000.0,comprar
9898,215500.0,3599600276,98001,2,260000.0,não comprar
9899,289000.0,3421049044,98001,4,260000.0,não comprar
9900,234950.0,1311800220,98001,3,260000.0,comprar
9901,285000.0,1311600020,98001,4,260000.0,não comprar
9902,335000.0,3751606785,98001,4,260000.0,não comprar
9903,220000.0,6306100190,98001,3,260000.0,comprar
9904,367300.0,2595650170,98001,3,260000.0,não comprar
9905,535000.0,9264000010,98001,3,260000.0,não comprar
9906,321000.0,3717000250,98001,3,260000.0,não comprar
9907,230000.0,3353400840,98001,4,260000.0,comprar
9908,289950.0,8001600130,98001,3,260000.0,não comprar
9909,250000.0,5412100920,98001,3,260000.0,comprar
9910,175000.0,3876500290,98001,3,260000.0,comprar
9911,360000.0,4012800010,98001,5,260000.0,não comprar
9912,389000.0,3422049088,98001,4,260000.0,não comprar
9913,100000.0,8856000545,98001,3,260000.0,comprar
9914,162500.0,1311800130,98001,3,260000.0,comprar
9915,205000.0,3751602249,98001,4,260000.0,comprar
9916,409000.0,8961950050,98001,4,260000.0,não comprar
9917,172500.0,3750604417,98001,3,260000.0,comprar
9918,245000.0,6084600420,98001,3,260000.0,comprar
9919,276000.0,7696630170,98001,4,260000.0,não comprar
9920,264500.0,3751600635,98001,3,260000.0,não comprar
9921,154000.0,3356403304,98001,3,260000.0,comprar
9922,225000.0,3356403140,98001,3,260000.0,comprar
9923,215000.0,321049193,98001,5,260000.0,comprar
9924,455000.0,9264030470,98001,3,260000.0,não comprar
9925,340000.0,3275910020,98001,3,260000.0,não comprar
9926,212000.0,9265410010,98001,3,260000.0,comprar
9927,280000.0,2895550050,98001,3,260000.0,não comprar
9928,274950.0,8001450170,98001,3,260000.0,não comprar
9929,280000.0,2895550280,98001,3,260000.0,não comprar
9930,295000.0,2214800170,98001,3,260000.0,não comprar
9931,338500.0,5419000050,98001,3,260000.0,não comprar
9932,250000.0,3751600430,98001,4,260000.0,comprar
9933,245000.0,2895550190,98001,3,260000.0,comprar
9934,237000.0,9543000896,98001,4,260000.0,comprar
9935,234950.0,6306100080,98001,3,260000.0,comprar
9936,278000.0,5530000050,98001,4,260000.0,não comprar
9937,210000.0,1311200380,98001,3,260000.0,comprar
9938,150000.0,4031000250,98001,3,260000.0,comprar
9939,190000.0,3354400545,98001,3,260000.0,comprar
9940,182500.0,7696500280,98001,4,260000.0,comprar
9941,175000.0,6143000020,98001,4,260000.0,comprar
9942,299000.0,6143000020,98001,4,260000.0,não comprar
9943,197000.0,7696630080,98001,4,260000.0,comprar
9944,305000.0,2460500020,98001,3,260000.0,não comprar
9945,287600.0,2744000010,98001,3,260000.0,não comprar
9946,258000.0,2817850290,98001,3,260000.0,comprar
9947,199500.0,4031000460,98001,4,260000.0,comprar
9948,220000.0,3750606890,98001,3,260000.0,comprar
9949,179900.0,3356402232,98001,3,260000.0,comprar
9950,270000.0,3751606514,98001,4,260000.0,não comprar
9951,425000.0,9264030040,98001,3,260000.0,não comprar
9952,287500.0,2214800730,98001,3,260000.0,não comprar
9953,255000.0,1521049156,98001,4,260000.0,comprar
9954,315000.0,6648760150,98001,3,260000.0,não comprar
9955,363000.0,4045700455,98001,4,260000.0,não comprar
9956,240000.0,3322049095,98001,4,260000.0,comprar
9957,225000.0,1311200120,98001,3,260000.0,comprar
9958,260000.0,1311800040,98001,3,260000.0,não comprar
9959,230000.0,2422000067,98001,3,260000.0,comprar
9960,637000.0,9262800208,98001,3,260000.0,não comprar
9961,260000.0,6084600330,98001,3,260000.0,não comprar
9962,290000.0,2895550330,98001,3,260000.0,não comprar
9963,160000.0,9265410090,98001,3,260000.0,comprar
9964,194250.0,2154900040,98001,3,260000.0,comprar
9965,222400.0,5702330120,98001,3,260000.0,comprar
9966,183500.0,8856003525,98001,4,260000.0,comprar
9967,625000.0,2721049061,98001,4,260000.0,não comprar
9968,310000.0,8001400300,98001,3,260000.0,não comprar
9969,254999.0,7696620100,98001,4,260000.0,comprar
9970,460000.0,3353404265,98001,3,260000.0,não comprar
9971,230000.0,3356402020,98001,4,260000.0,comprar
9972,205000.0,3751604653,98001,3,260000.0,comprar
9973,168000.0,8856004415,98001,4,260000.0,comprar
9974,225000.0,1312900180,98001,3,260000.0,comprar
9975,159000.0,3356403400,98001,4,260000.0,comprar
9976,199900.0,3353401340,98001,5,260000.0,comprar
9977,328000.0,8961950410,98001,3,260000.0,não comprar
9978,359000.0,6181500340,98001,3,260000.0,não comprar
9979,250000.0,629650370,98001,3,260000.0,comprar
9980,349500.0,7967000060,98001,3,260000.0,não comprar
9981,355000.0,7967000160,98001,3,260000.0,não comprar
9982,331210.0,3751600784,98001,3,260000.0,não comprar
9983,272000.0,6181420200,98001,3,260000.0,não comprar
9984,215000.0,3356402702,98001,3,260000.0,comprar
9985,275000.0,8856004786,98001,3,260000.0,não comprar
9986,245000.0,2911000100,98001,3,260000.0,comprar
9987,351000.0,6181500100,98001,3,260000.0,não comprar
9988,254950.0,6181410950,98001,3,260000.0,comprar
9989,309000.0,9264450460,98001,3,260000.0,não comprar
9990,370228.0,7967000130,98001,3,260000.0,não comprar
9991,205000.0,6601200250,98001,3,260000.0,comprar
9992,216000.0,3356402705,98001,3,260000.0,comprar
9993,255000.0,629650380,98001,3,260000.0,comprar
9994,415000.0,1115600130,98001,3,260000.0,não comprar
9995,427000.0,9511120050,98001,3,260000.0,não comprar
9996,453000.0,8956200560,98001,3,260000.0,não comprar
9997,552900.0,3751601877,98001,3,260000.0,não comprar
9998,524225.0,8956200960,98001,3,260000.0,não comprar
9999,349950.0,3682000060,98001,3,260000.0,não comprar
10000,424000.0,3304030140,98001,3,260000.0,não comprar
10001,317500.0,629650030,98001,3,260000.0,não comprar
10002,345500.0,7967000200,98001,3,260000.0,não comprar
10003,260000.0,3353401070,98001,3,260000.0,não comprar
10004,499160.0,8956200990,98001,3,260000.0,não comprar
10005,329995.0,9264450550,98001,3,260000.0,não comprar
10006,353000.0,7967000270,98001,3,260000.0,não comprar
10007,447500.0,8956200070,98001,3,260000.0,não comprar
10008,270500.0,3353400092,98001,3,260000.0,não comprar
10009,457000.0,8956200530,98001,3,260000.0,não comprar
10010,274900.0,3355400242,98001,3,260000.0,não comprar
10011,280000.0,6601200040,98001,3,260000.0,não comprar
10012,110000.0,1278000210,98001,3,260000.0,comprar
10013,353500.0,7967000150,98001,3,260000.0,não comprar
10014,255000.0,1389600040,98001,3,260000.0,comprar
10015,549950.0,8956200770,98001,3,260000.0,não comprar
10016,510000.0,3751600409,98001,3,260000.0,não comprar
10017,277950.0,1389600080,98001,3,260000.0,não comprar
10018,375900.0,3304040130,98001,3,260000.0,não comprar
10019,215000.0,8856003839,98001,3,260000.0,comprar
10020,235245.0,6601200020,98001,3,260000.0,comprar
10021,375500.0,3304040020,98001,3,260000.0,não comprar
10022,349950.0,3682000050,98001,3,260000.0,não comprar
10023,495000.0,4014400381,98001,3,260000.0,não comprar
10024,269950.0,3094000210,98001,3,260000.0,não comprar
10025,312891.0,6181500120,98001,3,260000.0,não comprar
10026,480000.0,3304030220,98001,3,260000.0,não comprar
10027,341780.0,5007500120,98001,3,260000.0,não comprar
10028,541800.0,8956200760,98001,3,260000.0,não comprar
10029,605000.0,2078500320,98056,3,380000.0,não comprar
10030,345000.0,7231300125,98056,4,380000.0,comprar
10031,461000.0,3342103156,98056,3,380000.0,não comprar
10032,215000.0,1332700270,98056,4,380000.0,comprar
10033,650000.0,6388930390,98056,3,380000.0,não comprar
10034,210000.0,3542300060,98056,4,380000.0,comprar
10035,580000.0,6073240060,98056,3,380000.0,não comprar
10036,665000.0,3204800200,98056,5,380000.0,não comprar
10037,338000.0,3291800710,98056,3,380000.0,comprar
10038,280000.0,6838700060,98056,3,380000.0,comprar
10039,297000.0,8155830060,98056,3,380000.0,comprar
10040,538000.0,6388900710,98056,3,380000.0,não comprar
10041,280000.0,2270000070,98056,3,380000.0,comprar
10042,426700.0,3204800370,98056,5,380000.0,não comprar
10043,405300.0,2972300060,98056,5,380000.0,não comprar
10044,341500.0,3343901234,98056,4,380000.0,comprar
10045,347000.0,4307350200,98056,3,380000.0,comprar
10046,450000.0,2296500036,98056,4,380000.0,não comprar
10047,467000.0,3955900830,98056,3,380000.0,não comprar
10048,839900.0,2296500136,98056,3,380000.0,não comprar
10049,427200.0,3205200640,98056,4,380000.0,não comprar
10050,425000.0,9477710160,98056,4,380000.0,não comprar
10051,151000.0,7227500830,98056,4,380000.0,comprar
10052,552500.0,3343900326,98056,3,380000.0,não comprar
10053,272000.0,8062900070,98056,4,380000.0,comprar
10054,369000.0,8062900070,98056,4,380000.0,comprar
10055,350000.0,7227802030,98056,3,380000.0,comprar
10056,276900.0,3449500135,98056,4,380000.0,comprar
10057,445000.0,3655400060,98056,3,380000.0,não comprar
10058,250000.0,3342700465,98056,3,380000.0,comprar
10059,235867.0,7227501170,98056,4,380000.0,comprar
10060,720000.0,3629160060,98056,5,380000.0,não comprar
10061,345000.0,3205000310,98056,5,380000.0,comprar
10062,350000.0,1066600045,98056,5,380000.0,comprar
10063,445000.0,4307350520,98056,3,380000.0,não comprar
10064,349000.0,4307301160,98056,3,380000.0,comprar
10065,320000.0,4307350990,98056,3,380000.0,comprar
10066,471750.0,9476200350,98056,3,380000.0,não comprar
10067,562500.0,4113800550,98056,3,380000.0,não comprar
10068,310000.0,3291800510,98056,4,380000.0,comprar
10069,345000.0,8029740060,98056,3,380000.0,comprar
10070,517100.0,3205100060,98056,5,380000.0,não comprar
10071,322500.0,428000055,98056,5,380000.0,comprar
10072,155000.0,418000310,98056,5,380000.0,comprar
10073,352500.0,2972300140,98056,3,380000.0,comprar
10074,300000.0,9476700135,98056,5,380000.0,comprar
10075,399500.0,3204800520,98056,4,380000.0,não comprar
10076,369990.0,7227501369,98056,3,380000.0,comprar
10077,365000.0,3276180140,98056,5,380000.0,comprar
10078,162000.0,7227801955,98056,4,380000.0,comprar
10079,306000.0,7236500025,98056,4,380000.0,comprar
10080,180000.0,423059184,98056,2,380000.0,não comprar
10081,230000.0,7227501645,98056,4,380000.0,comprar
10082,550000.0,3342101785,98056,3,380000.0,não comprar
10083,288400.0,8944750850,98056,3,380000.0,comprar
10084,249000.0,3343903640,98056,5,380000.0,comprar
10085,739000.0,2296500131,98056,4,380000.0,não comprar
10086,289000.0,8805400090,98056,5,380000.0,comprar
10087,368000.0,7227501745,98056,5,380000.0,comprar
10088,415000.0,6625910100,98056,5,380000.0,não comprar
10089,539950.0,3342700371,98056,4,380000.0,não comprar
10090,502500.0,3342103148,98056,3,380000.0,não comprar
10091,436300.0,3343903647,98056,5,380000.0,não comprar
10092,240000.0,7227501450,98056,5,380000.0,comprar
10093,585000.0,3342700405,98056,3,380000.0,não comprar
10094,387000.0,1066600025,98056,5,380000.0,não comprar
10095,315000.0,7227800110,98056,4,380000.0,comprar
10096,355000.0,8155820110,98056,3,380000.0,comprar
10097,600000.0,4113800300,98056,3,380000.0,não comprar
10098,235000.0,3342100785,98056,4,380000.0,comprar
10099,346150.0,5358300100,98056,4,380000.0,comprar
10100,417000.0,7230900100,98056,4,380000.0,não comprar
10101,522500.0,3987700115,98056,4,380000.0,não comprar
10102,1570000.0,3342104046,98056,3,380000.0,não comprar
10103,330000.0,3343901340,98056,3,380000.0,comprar
10104,393000.0,7788000100,98056,4,380000.0,não comprar
10105,320000.0,1839500115,98056,4,380000.0,comprar
10106,240000.0,1061500110,98056,4,380000.0,comprar
10107,325000.0,4307340490,98056,3,380000.0,comprar
10108,208000.0,421000215,98056,4,380000.0,comprar
10109,280000.0,7236100025,98056,4,380000.0,comprar
10110,266000.0,8074200100,98056,4,380000.0,comprar
10111,379600.0,3205100110,98056,4,380000.0,comprar
10112,268000.0,421000285,98056,4,380000.0,comprar
10113,635000.0,3343901403,98056,3,380000.0,não comprar
10114,464000.0,3342102880,98056,4,380000.0,não comprar
10115,227450.0,418000010,98056,4,380000.0,comprar
10116,292600.0,2854800095,98056,4,380000.0,comprar
10117,375000.0,3291800780,98056,4,380000.0,comprar
10118,259950.0,7227500020,98056,5,380000.0,comprar
10119,299950.0,422000010,98056,5,380000.0,comprar
10120,355000.0,4307330280,98056,3,380000.0,comprar
10121,340000.0,4307320280,98056,3,380000.0,comprar
10122,439900.0,4307330050,98056,3,380000.0,não comprar
10123,406000.0,3291800660,98056,3,380000.0,não comprar
10124,980000.0,3342101937,98056,3,380000.0,não comprar
10125,572500.0,4113800500,98056,3,380000.0,não comprar
10126,200000.0,421000185,98056,5,380000.0,comprar
10127,226000.0,9476200680,98056,4,380000.0,comprar
10128,402000.0,8155820080,98056,3,380000.0,não comprar
10129,390000.0,2253200010,98056,5,380000.0,não comprar
10130,260000.0,1657530010,98056,3,380000.0,comprar
10131,270000.0,9476200545,98056,5,380000.0,comprar
10132,377000.0,9477730080,98056,3,380000.0,comprar
10133,535000.0,6388920460,98056,3,380000.0,não comprar
10134,225000.0,421000430,98056,4,380000.0,comprar
10135,359000.0,8944750480,98056,3,380000.0,comprar
10136,253905.0,7789000080,98056,5,380000.0,comprar
10137,385000.0,3276180020,98056,3,380000.0,não comprar
10138,350000.0,8011100050,98056,4,380000.0,comprar
10139,398500.0,8011100005,98056,3,380000.0,não comprar
10140,641000.0,3449800290,98056,3,380000.0,não comprar
10141,424950.0,3955900500,98056,3,380000.0,não comprar
10142,230000.0,7788400170,98056,3,380000.0,comprar
10143,208000.0,7227502155,98056,5,380000.0,comprar
10144,583000.0,3342100780,98056,3,380000.0,não comprar
10145,413900.0,6669080010,98056,3,380000.0,não comprar
10146,481000.0,3342103369,98056,3,380000.0,não comprar
10147,300000.0,7227800660,98056,4,380000.0,comprar
10148,275500.0,8805400010,98056,4,380000.0,comprar
10149,449999.0,5592050080,98056,3,380000.0,não comprar
10150,406000.0,3205100010,98056,4,380000.0,não comprar
10151,300000.0,3343901188,98056,4,380000.0,comprar
10152,670000.0,6388910280,98056,4,380000.0,não comprar
10153,292000.0,7809200005,98056,4,380000.0,comprar
10154,250000.0,345700180,98056,3,380000.0,comprar
10155,322500.0,423059207,98056,3,380000.0,comprar
10156,320000.0,192000120,98056,4,380000.0,comprar
10157,548000.0,4104910040,98056,3,380000.0,não comprar
10158,339900.0,3268000040,98056,5,380000.0,comprar
10159,253000.0,2987400025,98056,3,380000.0,comprar
10160,355000.0,9202500150,98056,4,380000.0,comprar
10161,404600.0,5592900015,98056,4,380000.0,não comprar
10162,189900.0,424500100,98056,5,380000.0,comprar
10163,269950.0,428000150,98056,5,380000.0,comprar
10164,469000.0,3343300180,98056,3,380000.0,não comprar
10165,299950.0,419000015,98056,5,380000.0,comprar
10166,315000.0,345700040,98056,4,380000.0,comprar
10167,279000.0,1839500065,98056,4,380000.0,comprar
10168,280000.0,1061400360,98056,4,380000.0,comprar
10169,237000.0,425400115,98056,4,380000.0,comprar
10170,141800.0,7227500865,98056,4,380000.0,comprar
10171,261000.0,7788400180,98056,3,380000.0,comprar
10172,165000.0,425200205,98056,5,380000.0,comprar
10173,222900.0,7227500450,98056,5,380000.0,comprar
10174,506000.0,4307350730,98056,4,380000.0,não comprar
10175,325000.0,4307300930,98056,3,380000.0,comprar
10176,250000.0,7227800025,98056,3,380000.0,comprar
10177,299000.0,3343900781,98056,4,380000.0,comprar
10178,238000.0,420000085,98056,5,380000.0,comprar
10179,200000.0,421000555,98056,4,380000.0,comprar
10180,380000.0,8948500025,98056,4,380000.0,não comprar
10181,555000.0,6388910730,98056,4,380000.0,não comprar
10182,506400.0,6388910360,98056,3,380000.0,não comprar
10183,380000.0,3343900120,98056,5,380000.0,não comprar
10184,367500.0,2064800600,98056,5,380000.0,comprar
10185,261490.0,9476200485,98056,4,380000.0,comprar
10186,348000.0,4307330180,98056,3,380000.0,comprar
10187,415000.0,8589100090,98056,5,380000.0,não comprar
10188,560000.0,7312200040,98056,4,380000.0,não comprar
10189,139000.0,7227500910,98056,4,380000.0,comprar
10190,225000.0,423000035,98056,4,380000.0,comprar
10191,307150.0,2854800090,98056,4,380000.0,comprar
10192,339950.0,7230900120,98056,3,380000.0,comprar
10193,265000.0,7227501765,98056,5,380000.0,comprar
10194,265000.0,425200145,98056,5,380000.0,comprar
10195,480000.0,6073300750,98056,5,380000.0,não comprar
10196,698000.0,3342101270,98056,3,380000.0,não comprar
10197,535000.0,3449820100,98056,3,380000.0,não comprar
10198,430000.0,4307351180,98056,3,380000.0,não comprar
10199,560000.0,6388910160,98056,4,380000.0,não comprar
10200,269000.0,7789000260,98056,3,380000.0,comprar
10201,326000.0,823059185,98056,4,380000.0,comprar
10202,238000.0,425400070,98056,4,380000.0,comprar
10203,380000.0,9225900055,98056,5,380000.0,não comprar
10204,555000.0,3224059033,98056,3,380000.0,não comprar
10205,730000.0,3345100002,98056,3,380000.0,não comprar
10206,510000.0,3342100160,98056,5,380000.0,não comprar
10207,359000.0,4307300520,98056,3,380000.0,comprar
10208,420000.0,3205200240,98056,5,380000.0,não comprar
10209,327000.0,3342102220,98056,4,380000.0,comprar
10210,433000.0,8029550160,98056,4,380000.0,não comprar
10211,306888.0,345700340,98056,3,380000.0,comprar
10212,525000.0,3342103228,98056,4,380000.0,não comprar
10213,410000.0,7227502075,98056,3,380000.0,não comprar
10214,335000.0,3343901242,98056,5,380000.0,comprar
10215,345000.0,423059360,98056,3,380000.0,comprar
10216,265000.0,8074200160,98056,5,380000.0,comprar
10217,710000.0,4104900340,98056,3,380000.0,não comprar
10218,350000.0,1061500510,98056,5,380000.0,comprar
10219,515700.0,6388930570,98056,3,380000.0,não comprar
10220,392500.0,423059369,98056,3,380000.0,não comprar
10221,199500.0,7227800055,98056,4,380000.0,comprar
10222,247000.0,7227800055,98056,4,380000.0,comprar
10223,750000.0,3345100030,98056,4,380000.0,não comprar
10224,435000.0,5592900105,98056,5,380000.0,não comprar
10225,560000.0,2078500350,98056,3,380000.0,não comprar
10226,235000.0,7789200070,98056,4,380000.0,comprar
10227,630000.0,518500700,98056,3,380000.0,não comprar
10228,429900.0,3345100251,98056,4,380000.0,não comprar
10229,283000.0,3342100685,98056,4,380000.0,comprar
10230,455000.0,9290860140,98056,3,380000.0,não comprar
10231,232000.0,7227801580,98056,5,380000.0,comprar
10232,494500.0,3343901401,98056,3,380000.0,não comprar
10233,220000.0,7809200055,98056,3,380000.0,comprar
10234,419500.0,4307330070,98056,3,380000.0,não comprar
10235,275000.0,6882200140,98056,4,380000.0,comprar
10236,450000.0,2064800830,98056,4,380000.0,não comprar
10237,725000.0,4178900070,98056,3,380000.0,não comprar
10238,452000.0,3343903240,98056,4,380000.0,não comprar
10239,290000.0,3343902650,98056,3,380000.0,comprar
10240,269500.0,421000465,98056,4,380000.0,comprar
10241,324500.0,4307310400,98056,3,380000.0,comprar
10242,422500.0,2064800890,98056,5,380000.0,não comprar
10243,230000.0,3291800140,98056,4,380000.0,comprar
10244,275000.0,8062900030,98056,4,380000.0,comprar
10245,311000.0,3276180210,98056,3,380000.0,comprar
10246,213800.0,418000145,98056,4,380000.0,comprar
10247,515000.0,3343300065,98056,5,380000.0,não comprar
10248,640000.0,4113800410,98056,3,380000.0,não comprar
10249,150000.0,425000230,98056,4,380000.0,comprar
10250,345000.0,4307320230,98056,3,380000.0,comprar
10251,640000.0,1644500450,98056,3,380000.0,não comprar
10252,600000.0,7954300120,98056,3,380000.0,não comprar
10253,375000.0,6073300040,98056,2,380000.0,não comprar
10254,199950.0,418000330,98056,5,380000.0,comprar
10255,317000.0,7788400065,98056,5,380000.0,comprar
10256,343000.0,3343300644,98056,5,380000.0,comprar
10257,350000.0,428100580,98056,4,380000.0,comprar
10258,443950.0,3345100184,98056,3,380000.0,não comprar
10259,383000.0,3344500085,98056,4,380000.0,não comprar
10260,231500.0,9476200150,98056,4,380000.0,comprar
10261,295000.0,2720000120,98056,4,380000.0,comprar
10262,340000.0,8944750730,98056,3,380000.0,comprar
10263,868500.0,518500210,98056,3,380000.0,não comprar
10264,555000.0,7954300620,98056,3,380000.0,não comprar
10265,320000.0,5592900230,98056,4,380000.0,comprar
10266,240000.0,1061400180,98056,4,380000.0,comprar
10267,481000.0,2824059043,98056,5,380000.0,não comprar
10268,290000.0,7809200035,98056,5,380000.0,comprar
10269,280000.0,2457200040,98056,4,380000.0,comprar
10270,681716.0,1644510040,98056,3,380000.0,não comprar
10271,313100.0,3343901848,98056,5,380000.0,comprar
10272,275000.0,7236300065,98056,4,380000.0,comprar
10273,585000.0,7954300330,98056,3,380000.0,não comprar
10274,230000.0,424000145,98056,3,380000.0,comprar
10275,250000.0,424500035,98056,5,380000.0,comprar
10276,289950.0,4307350450,98056,3,380000.0,comprar
10277,208950.0,425000175,98056,4,380000.0,comprar
10278,450000.0,8029550180,98056,3,380000.0,não comprar
10279,655000.0,6388920410,98056,3,380000.0,não comprar
10280,375000.0,3344500183,98056,5,380000.0,comprar
10281,431000.0,3204800040,98056,5,380000.0,não comprar
10282,320000.0,4307330120,98056,3,380000.0,comprar
10283,253200.0,421000455,98056,4,380000.0,comprar
10284,229000.0,7789000120,98056,3,380000.0,comprar
10285,255000.0,3343901961,98056,3,380000.0,comprar
10286,360000.0,3955900150,98056,3,380000.0,comprar
10287,365000.0,3343901641,98056,3,380000.0,comprar
10288,600000.0,7954300220,98056,3,380000.0,não comprar
10289,602500.0,3204950120,98056,3,380000.0,não comprar
10290,310000.0,345700150,98056,3,380000.0,comprar
10291,615000.0,7954310210,98056,3,380000.0,não comprar
10292,537100.0,6388910040,98056,3,380000.0,não comprar
10293,570000.0,4113800330,98056,3,380000.0,não comprar
10294,390000.0,2064800610,98056,4,380000.0,não comprar
10295,287000.0,1061500360,98056,4,380000.0,comprar
10296,657000.0,6388930620,98056,4,380000.0,não comprar
10297,340000.0,3343901183,98056,4,380000.0,comprar
10298,560000.0,3345100286,98056,4,380000.0,não comprar
10299,274000.0,8074200175,98056,4,380000.0,comprar
10300,199000.0,7227800065,98056,3,380000.0,comprar
10301,410000.0,3955900220,98056,3,380000.0,não comprar
10302,605000.0,4104900150,98056,3,380000.0,não comprar
10303,825000.0,3342103282,98056,4,380000.0,não comprar
10304,190000.0,9476200035,98056,3,380000.0,comprar
10305,210000.0,8948500065,98056,3,380000.0,comprar
10306,545000.0,7227502507,98056,3,380000.0,não comprar
10307,450000.0,7312200120,98056,4,380000.0,não comprar
10308,374000.0,4307340130,98056,3,380000.0,comprar
10309,679000.0,3342700491,98056,3,380000.0,não comprar
10310,421000.0,7708000010,98056,5,380000.0,não comprar
10311,387000.0,3205100130,98056,5,380000.0,não comprar
10312,404000.0,8155830020,98056,3,380000.0,não comprar
10313,423000.0,3205200430,98056,5,380000.0,não comprar
10314,558000.0,3449800010,98056,3,380000.0,não comprar
10315,370000.0,8074200185,98056,4,380000.0,comprar
10316,500000.0,3342103281,98056,4,380000.0,não comprar
10317,359900.0,1061500630,98056,4,380000.0,comprar
10318,322000.0,3295450050,98056,3,380000.0,comprar
10319,286000.0,7789000235,98056,3,380000.0,comprar
